V1,V2,V3
667,4079,58
667,4079,66
667,4080,16
667,4080,22
667,4080,30
667,4080,58
667,4080,66
667,4081,2
667,4081,22
667,4081,41
667,4081,63
667,4081,74
667,4082,2
667,4082,31
667,4082,74
667,4082,76
667,4083,58
667,4084,16
667,4084,22
667,4084,24
667,4084,30
667,4085,16
667,4086,22
667,4086,31
667,4086,50
667,4086,66
667,4086,76
667,4087,2
667,4087,16
667,4087,24
667,4087,63
667,4087,66
667,4088,16
667,4088,50
667,4088,62
667,4088,66
667,4089,6
667,4089,50
667,4090,50
667,4090,62
667,4090,66
668,4091,22
668,4092,22
668,4093,58
668,4094,2
668,4094,16
668,4094,24
668,4094,63
668,4095,6
670,4096,31
670,4096,76
670,4097,58
670,4097,66
670,4098,16
670,4098,22
670,4098,30
670,4099,16
670,4100,50
670,4100,62
670,4100,66
672,4101,15
672,4102,58
672,4102,99
672,4103,2
672,4103,74
672,4104,31
672,4104,76
672,4105,24
672,4105,65
672,4105,66
672,4105,93
672,4106,62
673,4107,31
673,4107,76
673,4108,58
673,4108,66
673,4109,16
673,4109,22
673,4109,30
673,4110,16
673,4111,50
673,4111,62
673,4111,66
675,4112,22
675,4112,50
675,4112,66
675,4113,16
675,4114,29
675,4114,99
675,4115,22
675,4115,94
675,4116,45
675,4116,58
675,4117,12
675,4117,28
675,4117,36
675,4118,50
675,4119,24
675,4120,6
675,4120,66
675,4121,2
675,4121,22
675,4121,58
676,4122,22
676,4122,50
676,4122,66
676,4123,29
676,4123,99
676,4124,94
676,4125,45
676,4125,67
676,4126,12
676,4126,28
676,4126,36
676,4127,50
677,4128,16
677,4129,2
677,4129,23
677,4129,74
677,4129,88
677,4130,20
677,4130,96
677,4131,91
677,4132,40
677,4132,62
677,4133,15
677,4134,40
677,4135,29
677,4135,40
677,4135,99
679,4136,31
679,4136,76
679,4137,51
679,4137,63
679,4138,58
679,4138,66
679,4139,16
679,4140,2
679,4140,22
679,4141,16
679,4141,50
680,4142,63
680,4143,16
680,4144,2
680,4144,22
680,4145,24
681,4146,22
681,4146,31
681,4146,76
681,4147,16
681,4147,58
681,4147,66
681,4148,22
681,4148,29
681,4148,99
681,4149,58
681,4149,94
681,4150,45
681,4150,67
681,4151,12
681,4151,28
681,4151,36
681,4152,50
681,4153,16
681,4153,96
681,4154,24
681,4154,65
681,4154,93
681,4155,6
681,4155,50
681,4155,62
681,4155,66
681,4156,2
681,4156,22
681,4156,58
682,4157,31
682,4157,76
682,4158,58
682,4158,66
682,4159,16
682,4159,22
682,4159,30
682,4160,16
682,4161,2
682,4161,16
682,4161,24
682,4161,63
683,4162,22
683,4162,43
683,4163,15
683,4164,58
683,4164,99
683,4165,22
683,4165,95
683,4166,2
683,4166,58
683,4166,74
683,4167,2
683,4167,16
683,4167,24
683,4167,31
683,4167,63
683,4167,76
683,4168,2
683,4168,66
683,4169,24
683,4169,62
683,4169,65
683,4169,93
683,4170,6
683,4170,20
684,4171,15
684,4172,22
684,4172,43
684,4172,58
684,4172,99
684,4173,2
684,4173,28
684,4173,73
684,4174,58
684,4174,96
684,4175,95
684,4176,2
684,4176,74
684,4177,31
684,4177,76
684,4178,5
684,4179,2
684,4179,66
684,4180,24
684,4180,63
684,4181,20
684,4182,62
684,4182,93
686,4183,15
686,4184,31
686,4184,76
686,4185,66
689,4186,15
689,4186,16
689,4186,17
689,4186,22
689,4186,43
689,4186,63
689,4186,66
689,4187,2
689,4187,22
689,4187,23
689,4187,28
689,4187,73
689,4187,74
689,4187,88
689,4188,15
689,4189,16
689,4189,58
689,4189,96
689,4190,2
689,4190,16
689,4190,24
689,4190,58
689,4190,63
689,4190,95
689,4190,99
689,4191,2
689,4191,24
689,4191,63
689,4191,65
689,4191,74
689,4191,93
689,4192,20
689,4192,31
689,4192,76
689,4192,96
689,4193,5
689,4193,24
689,4193,66
689,4193,91
689,4194,2
689,4194,6
689,4194,15
689,4194,22
689,4194,50
689,4194,66
689,4195,24
689,4195,62
689,4195,63
689,4196,11
689,4196,15
689,4196,20
689,4196,40
689,4196,74
689,4196,93
694,4197,16
694,4198,29
694,4198,99
694,4199,94
694,4200,45
694,4200,67
694,4201,12
694,4201,28
694,4201,36
694,4202,50
695,4203,15
695,4203,16
695,4203,17
695,4203,66
695,4204,15
695,4205,2
695,4205,74
695,4206,66
695,4207,62
695,4208,93
696,4209,43
696,4209,63
696,4210,2
696,4210,28
696,4210,73
696,4211,16
696,4211,96
696,4212,58
696,4212,99
696,4213,94
696,4213,95
696,4214,2
696,4214,74
696,4215,12
696,4215,28
696,4215,31
696,4215,36
696,4215,76
696,4216,50
696,4216,66
696,4217,96
696,4218,2
696,4218,24
696,4218,51
696,4219,66
696,4220,20
696,4221,93
697,4222,22
697,4222,50
697,4222,66
697,4223,15
697,4223,16
697,4223,66
697,4224,15
697,4224,29
697,4224,99
697,4225,58
697,4225,94
697,4225,99
697,4226,2
697,4226,45
697,4226,67
697,4226,74
697,4227,12
697,4227,28
697,4227,31
697,4227,36
697,4227,76
697,4228,50
697,4228,66
697,4229,62
697,4229,96
698,4230,63
698,4231,22
698,4232,22
698,4232,96
698,4233,2
698,4233,22
698,4233,95
698,4234,24
698,4234,58
698,4234,74
698,4235,2
698,4235,16
698,4235,24
698,4235,63
698,4236,2
698,4237,6
698,4237,50
699,4238,63
699,4239,16
699,4240,2
699,4240,22
699,4241,24
700,4242,15
700,4242,16
700,4242,17
700,4242,63
700,4242,66
700,4243,15
700,4244,16
700,4244,58
700,4244,99
700,4245,2
700,4245,22
700,4245,74
700,4246,31
700,4246,76
700,4247,24
700,4247,66
700,4248,50
700,4248,62
700,4248,66
700,4249,50
702,4250,43
702,4251,2
702,4251,28
702,4251,73
702,4252,15
702,4252,96
702,4253,95
702,4254,2
702,4254,58
702,4254,74
702,4254,99
702,4255,2
702,4255,5
702,4255,74
702,4256,2
702,4256,31
702,4256,76
702,4257,24
702,4257,63
702,4257,66
702,4258,20
702,4258,62
704,4259,43
704,4260,15
704,4261,58
704,4261,99
704,4262,2
704,4262,28
704,4262,73
704,4263,96
704,4264,95
704,4265,2
704,4265,74
704,4266,5
704,4266,66
704,4267,2
704,4268,62
704,4269,20
705,4270,31
705,4270,76
705,4271,58
705,4271,66
705,4272,16
705,4272,22
705,4272,30
705,4273,16
705,4274,50
705,4274,62
705,4274,66
706,4275,63
706,4276,15
706,4276,16
706,4276,22
706,4277,2
706,4277,22
706,4277,58
706,4277,99
706,4278,2
706,4278,24
706,4278,74
706,4279,2
706,4279,16
706,4279,24
706,4279,31
706,4279,63
706,4279,76
706,4280,22
706,4280,24
706,4280,50
706,4280,65
706,4280,66
706,4281,62
707,4282,22
707,4282,43
707,4282,50
707,4282,66
707,4283,16
707,4283,70
707,4284,29
707,4284,96
707,4284,99
707,4285,58
707,4285,66
707,4285,95
707,4286,2
707,4286,22
707,4286,67
707,4286,74
707,4287,5
707,4287,12
707,4287,28
707,4287,36
707,4288,2
707,4288,50
707,4288,74
707,4289,22
707,4289,41
707,4289,96
707,4290,2
707,4290,20
707,4290,51
707,4290,74
707,4291,2
707,4291,31
707,4291,58
707,4291,76
708,4292,63
708,4293,16
708,4293,22
708,4293,31
708,4293,76
708,4294,22
708,4294,58
708,4294,66
708,4295,2
708,4295,16
708,4295,22
708,4295,30
708,4295,58
708,4296,24
708,4297,2
708,4297,16
708,4297,22
708,4297,24
708,4297,50
708,4297,63
708,4297,66
708,4298,16
708,4298,24
708,4298,65
708,4298,93
708,4299,50
708,4299,62
708,4299,66
709,4300,15
709,4301,58
709,4301,99
709,4302,2
709,4302,74
711,4303,22
711,4303,50
711,4303,66
711,4304,16
711,4305,29
711,4305,99
711,4306,94
711,4307,45
711,4307,67
711,4308,12
711,4308,28
711,4308,36
711,4309,50
711,4310,96
711,4311,51
711,4312,66
712,4313,31
712,4313,76
712,4314,58
712,4314,66
712,4315,16
712,4315,22
712,4315,30
712,4316,16
712,4317,50
712,4317,62
712,4317,66
714,4318,63
714,4319,16
714,4320,22
714,4320,31
714,4320,76
714,4321,24
714,4321,58
714,4321,66
714,4322,16
714,4322,22
714,4322,30
714,4323,16
714,4323,22
714,4324,58
714,4325,2
714,4325,16
714,4325,24
714,4325,63
714,4326,24
714,4326,65
714,4326,93
714,4327,6
714,4328,22
714,4328,50
714,4328,66
714,4329,11
714,4329,15
714,4329,50
714,4329,74
716,4330,22
716,4330,43
716,4331,16
716,4331,22
716,4331,63
716,4332,2
716,4332,16
716,4332,28
716,4332,58
716,4332,73
716,4333,2
716,4333,22
716,4333,94
716,4333,96
716,4334,45
716,4334,67
716,4334,95
716,4335,2
716,4335,12
716,4335,28
716,4335,36
716,4335,74
716,4336,5
716,4336,24
716,4336,65
716,4336,93
716,4337,2
716,4337,6
716,4337,24
716,4338,51
716,4339,22
716,4339,24
716,4339,50
716,4339,63
716,4339,66
716,4340,20
717,4341,22
717,4341,50
717,4341,66
717,4342,16
717,4342,22
717,4343,15
717,4343,29
717,4343,99
717,4344,15
717,4344,94
717,4345,15
717,4345,16
717,4345,17
717,4345,22
717,4345,45
717,4345,66
717,4345,67
717,4346,12
717,4346,15
717,4346,28
717,4346,36
717,4346,58
717,4346,99
717,4347,2
717,4347,16
717,4347,24
717,4347,50
717,4347,58
717,4347,63
717,4347,74
717,4347,99
717,4348,2
717,4348,24
717,4348,31
717,4348,65
717,4348,74
717,4348,76
717,4348,93
717,4348,96
717,4349,6
717,4349,31
717,4349,51
717,4349,76
717,4350,11
717,4350,15
717,4350,66
717,4350,74
717,4351,2
717,4351,22
717,4351,58
717,4351,62
718,4352,63
718,4353,58
718,4353,99
718,4354,2
718,4354,74
718,4355,2
718,4355,22
718,4355,31
718,4356,66
718,4357,22
718,4357,50
718,4357,66
719,4358,15
719,4358,16
719,4358,17
719,4358,22
719,4358,43
719,4358,66
719,4359,2
719,4359,22
719,4359,28
719,4359,63
719,4359,73
719,4360,58
719,4360,99
719,4361,22
719,4361,24
719,4361,58
719,4361,78
719,4361,96
719,4362,16
719,4362,22
719,4362,58
719,4362,95
719,4363,2
719,4363,74
719,4364,2
719,4364,5
719,4364,16
719,4364,22
719,4364,24
719,4364,63
719,4365,2
719,4365,16
719,4365,24
719,4365,63
719,4365,65
719,4365,93
719,4366,2
719,4366,6
719,4366,24
719,4366,58
719,4366,66
719,4367,22
719,4367,50
719,4367,62
719,4367,66
719,4368,6
719,4368,11
719,4368,15
719,4368,20
719,4368,50
719,4368,74
719,4368,96
720,4369,15
720,4369,63
720,4370,16
720,4371,16
720,4371,99
720,4372,94
720,4373,2
720,4373,22
720,4373,45
720,4373,67
720,4374,24
720,4374,31
720,4374,76
720,4375,50
720,4375,66
720,4376,96
720,4377,22
720,4377,50
720,4377,51
720,4377,66
720,4378,66
721,4379,15
721,4379,16
721,4379,17
721,4379,43
721,4379,63
721,4379,66
721,4380,2
721,4380,15
721,4380,28
721,4380,73
721,4381,58
721,4381,96
721,4381,99
721,4382,2
721,4382,16
721,4382,74
721,4382,95
721,4383,2
721,4383,22
721,4383,74
721,4384,24
721,4384,66
721,4385,22
721,4385,50
721,4385,62
721,4385,66
721,4386,93
721,4387,24
721,4387,63
721,4388,20
721,4388,50
722,4389,22
722,4390,15
722,4391,15
722,4391,16
722,4391,17
722,4391,66
722,4392,2
722,4392,74
722,4393,2
722,4393,31
722,4393,58
722,4393,74
722,4393,76
722,4394,2
722,4394,16
722,4394,24
722,4394,63
722,4395,24
722,4395,65
722,4395,93
722,4396,6
722,4396,62
722,4396,66
723,4397,22
723,4397,31
723,4397,50
723,4397,66
723,4397,76
723,4398,16
723,4398,58
723,4398,66
723,4399,29
723,4399,99
723,4400,16
723,4400,94
723,4401,45
723,4401,67
723,4402,16
723,4402,94
723,4403,45
723,4403,50
723,4403,67
723,4404,2
723,4404,12
723,4404,22
723,4404,28
723,4404,36
723,4404,96
723,4405,2
723,4405,16
723,4405,24
723,4405,63
723,4406,51
723,4406,96
723,4407,51
723,4408,66
723,4409,66
723,4410,2
723,4410,22
723,4410,58
725,4411,22
725,4411,31
725,4411,50
725,4411,66
725,4411,76
725,4412,16
725,4412,58
725,4412,66
725,4413,22
725,4413,29
725,4413,58
725,4413,66
725,4413,99
725,4414,16
725,4414,22
725,4414,30
725,4414,94
725,4415,16
725,4415,22
725,4415,45
725,4415,67
725,4416,12
725,4416,28
725,4416,36
725,4417,50
725,4417,58
725,4418,2
725,4418,16
725,4418,24
725,4418,63
725,4418,96
725,4419,16
725,4419,24
725,4419,51
725,4419,65
725,4419,93
725,4420,6
725,4420,50
725,4420,62
725,4420,66
725,4421,2
725,4421,22
725,4421,50
725,4421,58
725,4421,62
725,4421,66
726,4422,43
726,4423,96
726,4424,95
726,4425,2
726,4425,74
726,4426,5
726,4427,2
726,4428,24
726,4428,63
726,4429,20
726,4430,93
727,4431,22
727,4431,43
727,4431,50
727,4431,66
727,4432,20
727,4432,22
727,4432,23
727,4432,96
727,4433,29
727,4433,50
727,4433,88
727,4433,99
727,4434,51
727,4434,58
727,4434,63
727,4434,94
727,4435,2
727,4435,45
727,4435,67
727,4435,74
727,4436,2
727,4436,22
727,4436,74
727,4437,12
727,4437,28
727,4437,36
727,4437,58
727,4438,16
727,4438,50
727,4438,66
727,4439,2
727,4439,5
727,4439,22
727,4439,96
727,4440,2
727,4440,51
727,4441,66
727,4441,93
727,4442,24
727,4442,50
727,4442,58
727,4442,63
727,4443,20
727,4443,23
727,4443,26
727,4443,36
727,4443,96
728,4444,88
728,4445,24
728,4445,58
728,4445,78
728,4446,22
728,4446,58
728,4446,66
728,4447,58
728,4448,22
728,4448,41
728,4449,2
728,4449,74
728,4450,76
729,4451,63
729,4452,22
729,4452,43
729,4453,22
729,4454,2
729,4454,28
729,4454,58
729,4454,73
729,4455,96
729,4456,95
729,4457,2
729,4457,16
729,4457,24
729,4457,63
729,4458,2
729,4458,22
729,4459,5
729,4460,24
729,4461,2
729,4461,22
729,4461,50
729,4461,66
729,4462,24
729,4462,63
729,4462,65
729,4462,93
729,4463,6
729,4463,20
729,4464,93
730,4465,22
730,4465,50
730,4465,66
730,4466,16
730,4466,70
730,4467,58
730,4467,99
730,4468,58
730,4468,66
730,4469,22
730,4469,74
730,4470,31
730,4470,76
730,4471,50
730,4471,74
730,4472,22
730,4472,41
730,4472,66
730,4473,51
730,4474,2
730,4474,66
730,4474,74
730,4475,31
730,4475,76
730,4476,2
730,4476,22
730,4476,58
730,4476,74
732,4477,22
732,4477,50
732,4477,66
732,4478,16
732,4478,66
732,4479,24
732,4479,29
732,4479,78
732,4480,22
732,4480,94
732,4481,22
732,4481,41
732,4481,45
732,4481,58
732,4481,67
733,4482,31
733,4482,76
733,4483,58
733,4483,66
733,4484,16
733,4485,2
733,4485,16
733,4485,24
733,4485,63
734,4486,15
734,4486,16
734,4486,17
734,4486,66
734,4487,15
734,4487,22
734,4487,58
734,4488,22
734,4488,58
734,4488,99
734,4489,2
734,4489,58
734,4489,74
734,4490,2
734,4490,22
734,4490,41
734,4490,74
734,4491,2
734,4491,16
734,4491,24
734,4491,31
734,4491,63
734,4491,76
734,4492,2
734,4492,24
734,4492,65
734,4492,66
734,4492,74
734,4492,93
734,4493,6
734,4493,31
734,4493,62
734,4493,76
735,4494,15
735,4495,58
735,4495,99
735,4496,2
735,4496,74
735,4497,31
735,4497,76
735,4498,66
735,4499,62
735,4500,93
736,4501,22
736,4501,31
736,4501,43
736,4501,50
736,4501,66
736,4501,76
736,4502,2
736,4502,16
736,4502,28
736,4502,31
736,4502,58
736,4502,66
736,4502,73
736,4502,76
736,4503,29
736,4503,58
736,4503,66
736,4503,96
736,4503,99
736,4504,16
736,4504,22
736,4504,30
736,4504,94
736,4504,95
736,4505,2
736,4505,16
736,4505,22
736,4505,30
736,4505,45
736,4505,67
736,4505,74
736,4506,5
736,4506,12
736,4506,16
736,4506,28
736,4506,36
736,4507,2
736,4507,50
736,4507,62
736,4507,66
736,4508,24
736,4508,50
736,4508,62
736,4508,63
736,4508,66
736,4509,2
736,4509,16
736,4509,20
736,4509,24
736,4509,51
736,4509,63
737,4510,43
737,4511,2
737,4511,28
737,4511,73
737,4512,96
737,4513,95
737,4514,5
737,4515,2
739,4516,22
739,4516,50
739,4516,66
739,4517,16
739,4518,29
739,4518,99
739,4519,94
740,4520,31
740,4520,63
740,4520,76
740,4521,16
740,4522,2
740,4522,15
740,4522,22
740,4523,58
740,4523,99
740,4524,58
740,4524,66
740,4524,94
740,4525,45
740,4525,67
740,4526,12
740,4526,24
740,4526,28
740,4526,36
740,4527,2
740,4527,16
740,4527,22
740,4527,30
740,4527,74
740,4528,16
740,4528,31
740,4528,76
740,4529,22
740,4529,50
740,4529,51
740,4529,66
740,4530,62
740,4530,66
740,4531,2
740,4531,22
740,4531,50
740,4531,58
740,4532,93
741,4533,15
741,4533,16
741,4533,17
741,4533,66
741,4534,15
741,4535,58
741,4535,99
741,4536,2
741,4536,74
741,4537,31
741,4537,76
741,4538,66
741,4539,62
741,4540,93
742,4541,43
742,4542,2
742,4542,28
742,4542,73
742,4543,96
742,4544,95
742,4545,2
742,4545,74
742,4546,5
742,4547,2
742,4548,20
743,4549,22
743,4550,22
743,4551,58
743,4552,31
743,4552,76
743,4553,2
743,4553,16
743,4553,24
743,4553,63
743,4554,58
743,4554,66
743,4555,16
743,4555,22
743,4555,30
743,4556,16
743,4557,74
743,4558,6
743,4558,22
743,4559,2
743,4559,16
743,4559,74
743,4560,50
743,4560,62
743,4560,66
744,4561,16
744,4561,17
744,4561,31
744,4561,43
744,4561,66
744,4561,76
744,4562,2
744,4562,15
744,4562,28
744,4562,73
744,4563,58
744,4563,66
744,4563,96
744,4564,2
744,4564,16
744,4564,22
744,4564,30
744,4564,74
744,4564,95
744,4565,2
744,4565,16
744,4565,31
744,4565,74
744,4565,76
744,4566,5
744,4566,50
744,4566,62
744,4566,66
745,4567,16
745,4567,22
745,4568,29
745,4568,99
745,4569,22
745,4569,94
745,4570,22
745,4571,22
745,4571,58
745,4572,45
745,4572,67
745,4573,58
745,4574,2
745,4574,22
745,4575,2
745,4575,16
745,4575,24
745,4575,63
745,4576,50
745,4577,96
745,4578,6
745,4578,22
745,4578,50
745,4578,66
745,4579,51
745,4580,50
745,4580,66
745,4581,11
745,4581,15
745,4581,74
746,4582,31
746,4582,76
746,4583,24
746,4583,58
746,4583,66
746,4583,78
746,4584,16
746,4584,22
746,4584,30
746,4585,58
746,4585,99
746,4586,2
746,4586,16
746,4586,74
746,4587,22
746,4587,50
746,4587,62
746,4587,66
746,4588,66
746,4589,62
748,4590,22
748,4591,16
748,4591,58
748,4591,99
748,4592,2
748,4592,74
748,4593,22
748,4593,29
748,4594,31
748,4594,58
748,4594,76
748,4595,45
748,4595,67
748,4596,12
748,4596,28
748,4596,36
748,4597,50
748,4597,66
748,4598,62
748,4598,96
748,4599,6
748,4599,66
748,4600,93
748,4601,2
748,4601,11
748,4601,15
748,4601,22
748,4601,74
749,4602,15
749,4602,16
749,4602,17
749,4602,63
749,4602,66
749,4603,15
749,4603,16
749,4604,2
749,4604,22
749,4604,58
749,4604,99
749,4605,2
749,4605,74
749,4606,24
749,4606,31
749,4606,76
749,4607,22
749,4607,50
749,4607,66
750,4608,16
750,4609,29
750,4609,99
750,4610,94
750,4611,45
750,4611,67
751,4612,63
751,4613,16
751,4614,24
751,4615,22
751,4615,50
751,4615,66
752,4616,31
752,4616,76
752,4617,22
752,4617,31
752,4617,76
752,4618,22
752,4619,58
752,4620,58
752,4620,66
752,4621,2
752,4621,16
752,4621,22
752,4621,24
752,4621,30
752,4621,63
752,4622,16
752,4622,22
752,4622,30
752,4623,6
752,4624,16
752,4625,11
752,4625,15
752,4625,16
752,4625,50
752,4625,62
752,4625,66
752,4625,74
752,4626,2
752,4626,16
752,4626,24
752,4626,63
753,4627,22
753,4628,22
753,4629,58
753,4630,2
753,4630,16
753,4630,24
753,4630,63
753,4631,24
753,4631,65
753,4631,93
753,4632,6
754,4633,70
754,4634,58
754,4634,66
754,4635,22
754,4636,74
754,4637,22
754,4637,41
754,4638,2
754,4638,74
754,4639,31
754,4639,76
755,4640,43
755,4641,2
755,4641,28
755,4641,73
755,4642,43
755,4642,96
755,4643,2
755,4643,28
755,4643,73
755,4644,31
755,4644,76
755,4644,95
755,4644,96
755,4645,58
755,4645,66
755,4646,16
755,4646,22
755,4646,30
755,4647,2
755,4647,74
755,4648,5
755,4648,16
755,4649,5
755,4650,2
755,4650,50
755,4650,62
755,4650,66
755,4651,24
755,4651,63
755,4652,20
756,4653,22
756,4654,22
756,4655,31
756,4655,76
756,4656,58
756,4656,66
756,4657,30
756,4658,16
756,4659,6
757,4660,20
757,4660,22
757,4660,23
757,4660,96
757,4661,50
757,4662,51
757,4662,63
757,4663,58
757,4664,16
757,4665,2
757,4665,22
758,4666,63
758,4667,15
758,4668,31
758,4668,76
758,4669,16
758,4669,58
758,4669,66
758,4670,2
758,4670,22
758,4671,24
758,4671,31
758,4672,16
758,4672,22
758,4672,50
758,4672,66
758,4673,66
758,4674,50
758,4674,62
759,4675,22
759,4675,50
759,4675,66
759,4676,16
759,4677,29
759,4677,99
759,4678,94
759,4679,45
759,4679,67
759,4680,12
759,4680,28
759,4680,36
759,4681,50
759,4682,96
759,4683,51
759,4684,66
762,4685,15
762,4685,16
762,4685,17
762,4685,22
762,4685,50
762,4685,66
762,4686,15
762,4686,16
762,4687,29
762,4687,99
762,4688,22
762,4688,94
762,4689,58
762,4690,2
762,4690,16
762,4690,24
762,4690,45
762,4690,63
762,4690,67
762,4691,2
762,4691,74
762,4692,31
762,4692,50
762,4692,76
762,4693,96
762,4694,51
762,4694,66
762,4695,22
762,4695,66
762,4696,6
762,4696,58
762,4697,93
762,4697,96
763,4698,63
763,4699,16
763,4699,31
763,4699,76
763,4700,58
763,4700,66
763,4701,16
763,4701,22
763,4701,30
763,4702,16
763,4702,24
763,4703,22
763,4703,50
763,4703,62
763,4703,66
764,4704,63
764,4705,16
764,4706,2
764,4706,22
764,4707,24
765,4708,22
765,4708,70
765,4709,15
765,4709,22
765,4709,58
765,4709,66
765,4710,22
765,4710,58
765,4710,99
765,4711,2
765,4711,16
765,4711,24
765,4711,63
765,4711,74
765,4712,24
765,4712,31
765,4712,65
765,4712,76
765,4712,93
765,4713,2
765,4713,66
765,4713,74
765,4714,31
765,4714,62
765,4714,76
766,4715,15
766,4715,16
766,4715,17
766,4715,22
766,4715,43
766,4715,50
766,4715,66
766,4716,15
766,4716,16
766,4717,58
766,4717,96
766,4717,99
766,4718,94
766,4718,95
766,4719,2
766,4719,12
766,4719,28
766,4719,36
766,4719,74
766,4720,5
766,4720,50
766,4721,2
766,4721,96
766,4722,24
766,4722,63
766,4722,66
766,4723,20
767,4724,66
767,4725,22
767,4726,74
767,4727,22
767,4727,41
767,4728,2
767,4728,74
767,4729,31
767,4729,76
767,4730,2
767,4730,74
768,4731,43
768,4732,2
768,4732,28
768,4732,73
768,4733,62
768,4733,96
768,4734,95
768,4735,2
768,4735,74
768,4735,93
771,4736,15
771,4736,16
771,4736,17
771,4736,66
771,4737,22
771,4737,43
771,4738,2
771,4738,15
771,4738,28
771,4738,73
771,4739,58
771,4739,99
771,4740,22
771,4741,58
771,4741,96
771,4742,2
771,4742,74
771,4742,95
771,4743,2
771,4743,74
771,4744,5
771,4744,24
771,4744,65
771,4744,93
771,4745,2
771,4745,6
771,4745,66
771,4746,24
771,4746,62
771,4746,63
771,4747,20
771,4747,93
772,4748,43
772,4749,2
772,4749,28
772,4749,73
772,4750,96
772,4751,95
772,4752,5
772,4753,2
772,4754,24
772,4754,63
772,4755,20
772,4756,93
773,4757,22
773,4757,43
773,4757,63
773,4757,70
773,4758,2
773,4758,28
773,4758,58
773,4758,66
773,4758,73
773,4759,22
773,4759,96
773,4760,74
773,4760,95
773,4761,2
773,4761,16
773,4761,22
773,4761,41
773,4761,74
773,4762,22
773,4762,41
773,4762,58
773,4763,2
773,4763,22
773,4763,74
773,4763,95
773,4764,2
773,4764,5
773,4764,24
773,4764,74
773,4765,2
773,4765,5
773,4765,31
773,4765,74
773,4765,76
773,4766,2
773,4766,24
773,4766,31
773,4766,65
773,4766,74
773,4766,76
773,4766,93
773,4767,2
773,4767,6
773,4767,20
773,4767,24
773,4767,63
773,4767,74
773,4768,11
773,4768,15
773,4768,20
773,4768,50
773,4768,74
773,4768,93
774,4769,50
774,4770,16
774,4771,29
774,4771,99
774,4772,66
774,4773,94
774,4774,67
774,4775,50
774,4776,2
774,4776,74
774,4777,31
774,4777,51
774,4777,76
774,4778,2
774,4778,66
774,4778,74
774,4779,2
775,4780,22
775,4781,22
775,4782,58
775,4783,2
775,4783,16
775,4783,24
775,4783,63
775,4784,24
775,4784,65
775,4784,93
775,4785,6
776,4786,63
776,4787,15
776,4787,16
776,4788,2
776,4788,22
776,4788,58
776,4789,2
776,4789,24
776,4789,74
776,4790,24
776,4790,31
776,4790,65
776,4790,76
776,4790,93
776,4791,6
776,4791,22
776,4791,50
776,4791,66
776,4792,11
776,4792,15
776,4792,50
776,4792,62
778,4793,31
778,4793,63
778,4793,76
778,4794,15
778,4794,16
778,4794,58
778,4794,66
778,4795,16
778,4795,22
778,4795,30
778,4796,2
778,4796,16
778,4796,74
778,4797,22
778,4797,50
778,4797,62
778,4797,66
781,4798,43
781,4799,96
781,4800,95
781,4801,2
781,4801,74
781,4802,5
781,4803,2
781,4804,24
781,4804,63
781,4805,20
782,4806,88
782,4807,22
782,4808,15
782,4809,22
782,4810,58
782,4810,99
782,4811,2
782,4811,74
782,4811,76
782,4812,31
782,4812,76
782,4813,2
782,4813,16
782,4813,22
782,4813,24
782,4813,63
782,4813,66
782,4814,24
782,4814,65
782,4814,66
782,4814,93
782,4815,6
782,4815,58
782,4815,62
782,4816,96
784,4817,15
784,4817,16
784,4817,17
784,4817,66
784,4818,15
784,4818,31
784,4818,76
784,4819,58
784,4819,66
784,4820,58
784,4820,99
784,4821,2
784,4821,16
784,4821,74
784,4822,16
784,4822,31
784,4823,16
784,4823,66
784,4824,50
784,4824,62
784,4824,66
784,4825,2
784,4825,16
784,4825,24
784,4825,63
786,4826,15
786,4827,2
786,4827,74
786,4828,66
787,4829,15
787,4829,16
787,4829,17
787,4829,66
787,4830,15
787,4830,16
787,4831,29
787,4831,58
787,4831,99
787,4832,2
787,4832,74
787,4833,45
787,4833,67
787,4834,12
787,4834,28
787,4834,31
787,4834,36
787,4834,76
787,4835,31
787,4835,50
787,4835,76
787,4836,66
787,4836,96
787,4837,51
787,4837,62
787,4838,66
787,4839,2
787,4839,22
787,4839,58
787,4839,62
787,4839,93
788,4840,22
788,4841,22
788,4842,58
788,4843,2
788,4843,16
788,4843,24
788,4843,63
788,4844,24
788,4844,65
788,4844,93
788,4845,6
789,4846,22
789,4846,50
789,4846,66
789,4847,16
789,4848,16
789,4848,22
789,4849,15
789,4849,16
789,4849,17
789,4849,29
789,4849,66
789,4849,99
789,4850,94
789,4851,45
789,4851,58
789,4851,67
789,4852,15
789,4853,12
789,4853,28
789,4853,36
789,4853,50
789,4854,24
789,4854,50
789,4854,58
789,4854,65
789,4854,93
789,4854,99
789,4855,2
789,4855,74
789,4855,96
789,4856,6
789,4856,51
789,4857,31
789,4857,66
789,4857,76
789,4858,2
789,4858,22
789,4858,58
789,4859,63
789,4859,74
789,4859,99
789,4860,2
789,4860,22
789,4860,58
789,4860,62
790,4861,31
790,4861,76
790,4862,31
790,4862,58
790,4862,66
790,4862,76
790,4863,16
790,4863,22
790,4863,30
790,4863,58
790,4863,66
790,4864,16
790,4864,22
790,4864,30
790,4865,16
790,4865,50
790,4865,62
790,4865,66
790,4866,50
790,4866,62
790,4866,66
791,4867,70
791,4868,63
791,4869,22
791,4870,16
791,4870,74
